rownames(qlf$table)	logFC	logCPM	F	PValue	q_val
A830018L16Rik	1.1694310101980263	3.6529118995134193	61.09624626951254	4.590173481843161e-4	0.003054937108708714
Sulf1	0.32758132734577244	4.770835742254591	5.730954108513206	0.06014849635267702	0.13042938478372998
Slco5a1	0.8877589829675109	9.054061847345663	81.31228858543476	2.2818084598339266e-4	0.0018893568450701575
Prdm14	-3.8599628022786256	2.017085227108602	186.14111890377293	2.8622633576094527e-5	6.965288765387635e-4
Ncoa2	0.5522143342753489	7.738836966565142	15.613096264147053	0.0100241774689406	0.03241868730260484
Tram1	0.3739872102613523	5.98268753396949	15.205310371033613	0.010577396947595498	0.03385725041891931
Lactb2	0.12195551217846935	3.55217678311784	0.5513342955804682	0.4899390366566958	0.6231467827466759
Xkr9	1.0225896928413272	3.7591656407607306	13.704277345209672	0.013022958085541946	0.0399185882574763
Eya1	0.42184813259824216	5.4427396110483945	17.96960346382974	0.0074988157625639415	0.025895310927796865
Msc	0.39614815498594597	6.890421677694067	1.6487332485861848	0.2533707563292895	0.3839818083718981
Trpa1	-4.491942587945989	2.2101665795794383	256.8853137111476	1.259857679114074e-5	5.411247476944346e-4
Kcnb2	-2.34514639079685	0.6770991336445966	28.27445348211517	0.002797165821296855	0.012002187781778724
Terf1	-0.1930575677231509	3.461487783008191	0.7561471657628676	0.42285540529926297	0.5602656369429481
Rpl7	0.4943048085474492	7.8028771841413045	23.06878243200644	0.0043930935581397166	0.016955225820072622
Rdh10	0.322941510728575	5.581323090057736	5.884133583469286	0.05778358772537404	0.1263584290717995
Stau2	1.1800880758711754	5.753174721352053	137.96030287409965	6.105392600254834e-5	9.113413258441597e-4
Ube2w	0.24024440358479543	4.725119429937653	4.91182568528415	0.07542687625676124	0.15448997968817668
Tceb1	0.11756999938440629	5.772754186918886	0.30398108447079114	0.604255150566779	0.7211180039380978
Tmem70	0.08701158689537145	5.423898685336818	0.7225505415040112	0.4326975794829696	0.5698031196999241
Ly96	-0.10706269756574288	1.5708492198706925	0.16263083448643417	0.7027969427645864	0.7986328895052118
Jph1	1.7048414584344034	8.408598207836745	291.0907127096838	9.150696961263947e-6	4.975291529638265e-4
Gdap1	0.557228629485512	3.594947248889106	12.853114823311234	0.014769870495699397	0.04404055344355238
Crispld1	-0.1754263391891491	3.211068149486862	1.044419818618553	0.3519689975794649	0.4905985937935353
Tfap2d	-2.572128135118847	0.7064157842437772	47.25441905233117	8.506339323927565e-4	0.004862999135554178
Tfap2b	-1.161367392295798	7.316597588916236	79.53601835782325	2.4094074259442186e-4	0.0019605591561189222
Pkhd1	-4.7027427140274805	2.575212168913367	317.4963022561601	7.3255067855061834e-6	4.714230810338992e-4
Mcm3	-0.08146498596596548	5.731474232322845	0.38248275227555534	0.5623639521962505	0.6851112078229157
Paqr8	-1.3705540288278617	1.7599068568814866	28.509492213037	0.002745514148184691	0.01181969684503653
Efhc1	-0.8916147362811504	1.4065770375555733	9.199727177681014	0.027565113137158467	0.07136821666380522
Tmem14a	0.5260934819403713	3.2002513792435323	8.720383216664759	0.030296507517311302	0.07666569436846066
Gsta3	-2.4635974409108976	3.0243944100956828	107.66329219620592	1.1370305689507179e-4	0.0012416309934819988
Gm4956	-3.1540750485156224	0.8908104834479056	66.55289150431224	3.728458096889621e-4	0.002612777080064606
